,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,f1,f2
0,0.7141086222148805,0.4533168453126334,0.5756701965177142,0.16830995375480848,1.0284003196791571,0.41711209418820083,0.16587080752039285,0.31219933694825835,0.33621679298843876,0.4556237931813444,0.5785492559727754,0.3518350582835085,0.41850109481956027,0.5580741923065146,1.0592217560280333,0.43290607532788505,0.369686469342347,0.44940113934123305,0.8252877246765065,0.5616919634183508,756.5392668292408,185.02827370904325
1,0.7716667148851886,0.73730546326059,1.0011363587305788,0.6255617593935957,0.7675997593769011,0.06037410610165973,0.1451455895271352,0.037666199945863135,0.6363239063037383,0.10482882116874764,0.4340047419925827,0.6216088040887283,0.9568684858376789,0.6469022041697476,0.6130048668021629,0.09731993481913574,0.4801740879653117,0.849707514588238,0.3696994637623246,0.45238783142882427,480.9236722016083,76.18592817476599
2,0.02829152546732677,0.4818127858922468,0.5735581743064789,-0.14060638443158036,0.725182008310846,0.4821589137887606,0.617396404386582,0.10390430296001943,0.7454911518205235,1.0820712819988414,0.9783171440645426,0.12269884069776446,0.9969279109623715,0.5745642152904975,0.7509417321781415,0.09606871046006041,0.7270889498780964,0.8079664262176123,0.6398544290121939,0.35693516792199864,30.118189286211393,808.5998069106103
3,0.5493106310819218,0.3364427631899889,0.4506910268709615,0.8055324524184032,0.2190750728599171,0.016898338735048583,0.5398832079193427,0.7634349520220026,0.13587583453337027,0.3066269702451588,0.6773634379988873,0.6694023841733892,0.5912086742221383,-0.011275370476908662,0.426051801484843,0.49415125753949285,1.0106805279303228,0.575723175281521,0.23748652922608307,0.6615371286661913,417.4926645586254,379.1066222820814
4,0.24926064387710603,0.3983361480183384,0.6302702107418849,0.20504144611702538,0.24993892174501145,0.7294251037360157,0.6391498916716457,0.4920974278994376,-0.08974692465596948,0.8484698497195162,0.38891268607608076,0.6979811918089347,0.27820521780834107,0.6732917707861305,0.5547040157560611,0.500911683204782,0.8514070640397989,0.8256120139120746,0.60249061296705,0.7267769887116985,440.7264905618989,725.9494473580252
5,0.22181819120772514,0.49265274844527096,0.4774203844261676,0.12669659730975208,0.07379785580044657,0.9144656728618134,0.3372100434589074,0.29162584419911963,0.6924944805773481,0.9045005601136684,0.31092634094877214,0.1359738240976012,0.9704084662677234,0.7116016149266848,0.5679878357584605,0.4407320366251532,0.2645339827511296,0.3140946036425085,0.3298366332122432,0.3543075871088511,497.59551587523254,461.7757403050508
6,0.6387904807426142,0.7385544234798083,0.1303034649624254,0.6081999993589299,0.3554637794127829,0.7554066169175158,0.5575892375336531,0.8466422575353933,0.561394576492875,0.8483990759351512,0.6840555819601963,0.48218930764165074,0.42499513693087904,0.37369498542330526,0.37723436849372904,0.4834812510095448,0.5002906374513126,0.013840229594865722,0.7061652197914111,0.7834957973732299,876.8508966123518,175.9739120551858
7,0.5581981434308122,0.8055844277691175,0.7234356732510179,0.5149177660635778,0.7455563603768571,0.9324188284564228,0.3910316355896989,0.3314328605852186,0.5503365269586887,0.33608290017493314,0.6144108938013155,0.5574097202195792,0.988008386852484,-0.036566460512998465,0.6341384163671548,0.41907638498390853,0.5861934797099373,0.9782176863634967,0.9098574672622615,-0.00664479294444828,572.4259759758377,436.94940820002915
8,0.21582006878500626,0.36139078241979633,0.7466647669992921,0.6029859011274286,0.2348422638127137,0.20632256242195945,0.2473062911532699,0.12751170883067378,0.9135791051481094,0.4055830040046555,0.5877995164260293,0.4651798907591158,0.756841454393156,0.9073228556975856,0.5206505323624923,0.11278458843816212,0.39990782640210787,0.31919658088896513,0.8330857094509643,0.19016155704007395,279.9174984397172,769.7646296254755
9,0.6852920914823847,0.38460114414244717,0.7121663820965232,0.07337885956547358,0.18524931850256768,0.9353235404894783,0.33714842061788847,0.6312177317328939,0.17604547177313254,0.8417233699833645,0.24754212451996038,0.1094573669265032,0.7593551990645604,0.8437286332482601,0.7652966734349,0.8745934626693735,0.5141081696928764,0.48641649194572023,0.45523548044894613,0.04745078449327554,971.3984627420326,100.90243875675777
