,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,f1,f2
0,0.36923195432665873,0.0672190663123568,0.23994820678558793,0.18861177004258164,0.36574295548787206,0.034946620957284506,0.8802690888073371,0.4468428006415926,0.5026950274791128,0.5064336483250921,0.10516356164163132,0.8682630886522671,0.38599136087186525,0.6338796454678,0.48140365720965994,0.5621513369869976,0.13559073958885198,0.40786273898196557,0.22447449592070504,0.8152028601701747,15.031672549036863,9.848024025813572
1,0.4968344280135836,0.2090335913357736,0.33956950630826904,0.813751639356178,0.46519941959241984,0.85368036153529,0.3154331280116066,0.010864225269813683,0.5235581606216141,0.24778185314653647,0.9607840319730448,0.09475016300819755,0.27803898747094447,0.19916292639128036,0.9635016122636367,0.8866124087578485,0.8944822215219496,0.24471933430653575,0.8430251338396717,0.9218966516064431,13.012134655862877,12.883369009307984
2,0.6217403734794986,0.9211196553317961,0.932717847978596,0.40811612267870884,0.20609078837426772,0.7534076436907956,0.3994399554314745,0.8689997940902816,0.4686953577769937,0.8892972071352883,0.9390812638714,0.06976107807965067,0.40399090489845735,0.274386222524452,0.5795358811909809,0.9688638618248284,0.9575260044999683,0.7439862914965816,0.035639698986580835,0.5880567138835882,10.449551490871348,15.466832255996536
3,0.16963097314795986,0.4115624680055509,0.3494828662175545,0.19823252141066391,0.7146765199322372,0.3158179507008778,0.6273661152573562,0.45054255259788,0.9862867851936198,0.685760743336454,0.34118639731927664,0.1598674054801922,0.6220268579334566,0.2859974521942646,0.97578360147663,0.14101276465228274,0.39603940203573,0.7970260117925473,0.7155359648562849,0.2907873369407582,17.837014097969135,4.868543318774764
4,0.6818933801573699,0.46009120364689077,0.15187766397967653,0.8382123001444465,0.18863392949020588,0.9244776645565845,0.09813392686155867,0.903553783633569,0.01270710796503893,0.8473259124606789,0.3819337332569754,0.4949123458430215,0.6962637081811952,0.8873251065357571,0.8273338364474432,0.8636567862111668,0.7358748538244441,0.18148732411480722,0.682395004547743,0.6675667178149088,8.85580989657713,16.22276035082736
5,0.31709710059217305,0.6523863703590099,0.28779079664757323,0.6071854466393865,0.9898964829634141,0.9594673929927122,0.028221265863234576,0.9441143955191927,0.8719280440076794,0.7683577755563639,0.07281812856912849,0.5909929473254896,0.8019782222004551,0.12779441497446042,0.7222172895081612,0.8126321852180116,0.7520763269120301,0.6535884640225296,0.668334505858257,0.5124554305410383,16.450617412203815,8.946363404722776
6,0.12383790371181969,0.6986088164119137,0.5061086436589755,0.07624183023754572,0.7097578744804867,0.16435076066395699,0.8729219840281784,0.630021137462849,0.9440371161976683,0.4318535730055351,0.980157420335877,0.8298079180856421,0.31903152067861523,0.6964322464093197,0.3065731124676745,0.2287362472694862,0.21092866661423246,0.8610199553876297,0.06607925352089507,0.044099782223851275,17.906321087987738,3.527821240925073
7,0.2585971128560378,0.3782007792844698,0.9489329367747203,0.7458796183461035,0.49660904374214865,0.2605005846974105,0.4057702486955773,0.22238365486132386,0.2616988936789728,0.4538989824736502,0.6539105177654073,0.5092429206220752,0.6166637988668077,0.05814123824462025,0.5180944758333368,0.6608024442219979,0.8017863284209411,0.6748265549622007,0.21817957801171273,0.8347357074868382,17.019521975460258,7.3205188105569015
8,0.27173037871064837,0.43777155601575074,0.06486217979254649,0.6889165315831881,0.547485800249698,0.9442422274927694,0.21184305240640433,0.20400588578779563,0.620657956493739,0.5754986776536861,0.7134555833116479,0.16030707326095864,0.17544148792079364,0.8452577412126925,0.372159573047318,0.7175790431997645,0.539945922883471,0.9213487020774034,0.43706704082914855,0.8903251748572024,16.864793234482928,7.669999052670475
9,0.4574879869973609,0.5788823210494514,0.3763038671820912,0.3140028564482086,0.8569198083588335,0.5074247458248078,0.7972610329799845,0.5824897853365455,0.3904069265373898,0.7120864030424281,0.8587969143236839,0.7798612745066997,0.901890000247414,0.4545385816181816,0.8855968465169364,0.9117915948821236,0.3728897878201083,0.006253609031192943,0.5433167885222132,0.8566720855453789,14.11472446751516,12.345162603439874
10,0.2170032029375385,0.7149630749382415,0.8163988178470002,0.2103146578377815,0.862392886087934,0.5413304384635383,0.15859083673203161,0.3331311946217224,0.805957555365278,0.20708643088528572,0.5899420078052459,0.741961039912245,0.09838433186629864,0.5823021486454684,0.2307671093054085,0.7930311242871685,0.8318633716905579,0.7723524709907538,0.4279213281402164,0.5627460675468458,17.53767238112351,6.220850977617083
11,0.5236004435353149,0.4931955618068762,0.5343786776069984,0.4603851553429069,0.6694891693058975,0.8146123117415814,0.16022007131303193,0.2632420247288344,0.7089525389385731,0.10297768827470061,0.043223445404030225,0.9883749378264066,0.8650247307701092,0.36501982304111863,0.4694951392072416,0.1295415957455789,0.23769151847822165,0.7631296574033931,0.7398976391708503,0.11100537290109448,12.370686508442093,13.323650456003561
12,0.6497273678812489,0.44550528714855514,0.07305741395344963,0.7032964877400967,0.5395669859116965,0.27555659055941306,0.5538013316781235,0.668994016680205,0.6468774748608547,0.7071179177183298,0.7257602970379442,0.6684511578593397,0.6091560330820305,0.6260578162020911,0.0753466851553934,0.26593503402605306,0.6359835865602901,0.3500605251946327,0.3731883229041395,0.8025974258025143,9.686961015154397,15.792498812857946
