,x0,x1,x2,x3,x4,f1,f2
0,0.2873223732845126,0.8312017792711177,0.7557202892425195,0.1387328193846067,0.20556002837950504,0.09168902195381465,10.11035405517196
1,0.48037065139630497,0.7006753897726644,0.39803874643840104,0.429744903384151,0.4097406197208542,0.6366748210110951,12.124182333330634
2,0.4153029249529566,0.6144930054542999,0.25750562669400906,0.5561901770542086,0.7615004348039139,0.43287274285146793,14.66051866039331
3,0.24675505980984566,0.9301445378316426,0.6478211200880216,0.5636055881362949,0.5542434882581468,0.25034913810409515,16.32570121113175
4,0.2522331645507384,0.5359577625065302,0.39603612061617266,0.8545630420595852,0.3624281232808139,0.6095713360415006,12.686150884414058
5,0.15076816300942858,0.10904128487481896,0.2291397240322488,0.10419435484823932,0.4215977801290305,0.17993946020498608,7.203975326226674
6,0.42092003738268613,0.555997507829557,0.6787837551443836,0.08247825908989659,0.2926620892167203,0.32900847421924984,11.4654386346991
7,0.011592733798150933,0.17076418011496539,0.7530204377686147,0.8374729753944665,0.13447313505034816,-0.02896221589672711,12.231778966868855
8,0.5374483196266163,0.4411255761075616,0.11542838621012949,0.7899201202018693,0.21717294725550648,0.9766433103859061,9.67389120107007
9,0.6757403033163075,0.483926182737258,0.5037879691620941,0.698474286258361,0.2629519127991557,1.0574330343793588,11.084477860802068
10,0.14941885558785228,0.4750219572993226,0.6950825080510694,0.29844367002071315,0.27631483029615866,-0.014200043025005035,12.273408645017065
11,0.4164215145245981,0.8432276240367864,0.7210205246465696,1.0228768585432282,0.4555167976850138,0.24955148789048348,16.784407535259298
12,0.16656754039627544,0.6892585136387193,0.1383484223345488,0.9224302643251293,0.36719839257111,0.18724786211788155,14.735965372350382
13,0.31741136003803805,0.867199192562648,0.7274147417152461,1.0210913503519887,0.1197666104503532,0.6594259659445197,15.371885195586994
14,0.7745907064027417,0.46088409419984266,0.9521908522303247,0.01988208771608188,0.7751226576049891,0.905836087618353,11.896866419641828
15,0.30136373084550805,0.9588756848966989,0.9187934293329095,0.8210376773584491,0.09011058320208859,0.7525807702100419,15.874432639242666
16,0.847009083485538,1.0012716104635535,0.5955339348838606,1.0149363300109389,0.4581334612224458,1.1692286573040944,15.29430223571048
17,0.34739149063044417,0.9164699244983782,0.06290559642910105,0.2730949061731125,0.5452312039382778,0.43468103949968034,11.476937151006796
18,0.1292242574473319,0.5203086185632029,0.24724177165901268,0.31924057374796133,0.14241686895183328,-0.1521196129959387,8.927390487897284
19,0.4330096562936129,0.7348599744792012,0.9356294070519162,0.6408619515280183,1.0305463969122413,0.7963031756812692,16.84068164715966
20,0.7101613778709077,0.4343581657686153,0.38289604783032727,0.6330911130941519,0.11316222895215404,0.9891477672390782,10.213241094819882
21,0.4815740337801028,0.6067788249215352,0.3184747651968479,0.797025370734789,0.20631230290448097,0.3453025575814929,12.029745965582032
22,0.7810481912910453,0.34916797241668396,0.3841487099920453,0.2198820711862159,0.8647808011824356,0.9232058880604983,12.15518228779142
23,0.0348015003086575,0.47234485438576557,0.47723940843686496,0.7961443043073038,0.3769038902693499,0.018174400992611486,10.983674449210291
24,0.17541974789971368,0.7759195185400335,0.07997774272451344,0.3668661584110432,0.5094023690992355,0.2518101753567702,11.898138569578293
25,0.37323651470472247,0.7137783057716338,0.44934546974565237,1.0840088825180763,0.5727183967850297,0.3212401797678237,16.339328993221546
26,0.5733583099950246,0.7844263859632139,0.48889829394446505,0.08035937934986016,0.6116724151274106,0.9095100633854473,10.684831876580681
27,0.4517002867254003,0.5764271479976036,0.577997864114429,0.35577664860866665,1.0644465427532175,0.4001109012962885,13.919320035041078
28,-0.03778205670818226,1.0664916972988538,0.39816132913949487,0.23136432996455944,0.7487128569301118,0.0378359030347877,14.694285587163277
29,0.5578143867095018,0.42879916116770933,0.2671967028889365,0.48096655466247346,0.25579030413400583,0.7464721873690227,7.514367699401747
30,0.46761774103612597,0.4216343170555666,0.6377495944633492,0.6116568258711845,0.9155270289385818,0.9304210133453312,14.683752984953301
31,0.2958980464273756,0.41810290439453757,0.8911802527348082,0.86860542093657,0.010663073264810417,0.1850852651481953,12.284841385028498
32,0.5793945893103403,0.5670325069901812,0.8100548800242131,0.025104934857098637,0.8600713597402451,0.5297555743950604,14.430814739144639
33,0.5116722295335634,0.42051505001250933,0.43306500331400777,0.6200521167062195,0.8715191728736127,0.6623360900704754,14.881782660746863
34,0.5384081229894907,0.26188030647617044,0.5086033127389764,0.12408376065894758,0.31942840269066786,0.594787209118639,9.028414017011551
35,0.3075103876492181,0.6693640348708396,0.24295120663314987,0.8221407086978378,0.7106417034638028,0.5373838885225541,15.284700998436081
36,0.022178543977958265,0.5495350737078997,0.24051385796185898,0.9086175599716094,0.6781304765358902,-0.10423812913294334,14.630268945620621
37,0.8672586633212659,0.37851570441477966,1.0558640240746664,0.20104203215069322,-0.2091983257559367,0.792855389561202,8.16507812639634
38,0.7429919270344378,0.46090095724514873,0.890599522119643,0.613879468257035,0.4857122323250601,0.751690049230392,12.281742561410079
39,0.9976384868716309,0.3719748220260966,0.6734463177757999,0.7599353310908318,0.7598824171524867,1.0001301485935823,13.58401541318222
40,-0.009996414310810069,0.22861722673133839,0.7030710315798684,0.22299743167003125,0.6682635664709871,0.17054450783702743,12.45643990353071
41,0.49386914976741336,0.6685112479459584,0.601847878685163,0.5412133810447698,0.5852295920180867,0.6471603341942931,14.445130195808595
42,0.12150182028059031,0.5718507514126574,0.8394024191174817,0.8426155537067789,0.49997328498736915,0.18511346385136979,14.57559308592482
43,0.6217043933017364,0.7955290514093966,0.6059818705683915,0.2968288712505499,0.3401889956910562,0.719864703565934,12.771554913673654
44,0.38173848963179347,0.926340562143043,0.6547843972908636,0.14964263007617806,0.33834962520578216,0.6870447853393559,13.138165702280876
45,0.4500568813374118,0.6200349990300664,0.3117021141140173,0.6950068172506415,0.44516440567118154,0.4765493673406715,13.022694940644056
46,0.6146624133970847,0.5999831257345882,0.034910345463367104,0.06751953321652349,0.3949868587895439,1.1605012696533834,6.138272949934407
47,0.02106486123160034,0.6689440604036977,0.7046672881551539,0.3462217041327053,0.6490473588847103,0.279113709134427,13.164423280402787
48,0.2242868625718171,0.6500783184323897,0.23371715834243234,0.013011694499728091,0.9013506365535372,0.21628404816131358,12.13015720528414
49,0.4369009478973402,0.3341396481783363,0.06692753174875171,0.0736471357417482,0.11029587537704579,0.3555540398294733,5.475492251220365
50,0.4334469249010359,0.7706892928465899,0.4940548097444664,0.5291748738750208,0.954902609684949,0.5325802109133561,15.917233197129358
51,0.7678510624430279,0.5470349043415907,0.8723887370098451,0.43404901572697174,0.9897588337960823,1.0069881257258981,15.468441477744541
52,0.6647838746953265,0.8719457210696845,0.5568550480713279,0.1827818374998616,0.43653079316631277,0.8419033550617694,10.878640726666823
53,0.29246854687298096,0.6420376402930397,0.10441381245656495,0.22153608678788736,0.7058293687447423,0.6271034956154462,11.840547047480861
54,0.12838940860358716,0.5908961951403622,0.928971204232658,0.4613513168429514,0.49234145771717036,0.4461862812540654,15.085050344679212
55,0.2750207351109272,0.3888556681280855,0.543272706181511,0.16756392538038203,0.052352095650832056,0.4087564284925249,8.12727354449878
56,0.6480871580194254,0.5718970051801111,0.04414462171545375,0.730818534989828,0.3070922299577433,0.6683440039713652,11.175027255139561
57,0.27527239507539575,0.6151667422927638,0.2146891227416405,0.2858121182560316,0.6120679522560308,0.25746309371006815,13.215831302937513
58,0.6339642794300174,0.8842475649493329,0.37025210972009615,0.2172337663483443,0.9300396309949208,0.6208732243303625,13.950858007591668
59,0.5787752846892058,0.5015682938985435,0.13823382892250638,0.7674316488292973,0.49398425785482036,0.8027485686132418,12.059186546857937
60,-0.04436207245488938,0.3871913831696435,0.5323886764338944,-0.11162325130148305,0.24901106058141106,0.13222847260258316,7.709034032506303
61,0.5662508236138871,0.6081857018182617,0.4319591637003465,0.45139346192843227,0.6322534060080743,0.6865325819563008,11.283626784079292
62,0.19077596823371917,0.53434398619495,0.47117632753786265,0.8020185038601704,0.9299645259160891,0.444417215878416,13.888723468228607
63,0.658780052558495,0.19061766350029755,0.3289529763101198,0.5063682970984749,0.48272868091697435,0.7843351299941439,7.613669892275188
64,0.4683199318906728,0.2881128596876287,0.8998093257435817,0.8763470661467455,0.0816449698424703,0.28581235110776126,12.783198263759475
65,0.8115627748156904,0.4054665620063913,0.13227402987879752,0.8757605134008979,0.43025759035690025,0.8235456149397987,10.06091751776851
66,0.21417347860006955,0.7241994350468501,0.3449524713291875,0.6201122376817175,0.4459161099860171,0.42382968818827427,12.697232662700479
67,0.5924224342952984,0.5854600665638189,0.37843713356311115,0.630182378876272,0.37666197230612186,0.7662089205494029,10.691255696112263
68,-0.03993167480927848,0.40081163228214567,0.10024538589848081,0.7507598159146522,0.0272243892162623,0.3376980959439619,9.213894448085087
69,0.8226661244717723,0.21941198880762627,0.5596390294623383,1.024611850567456,0.9298571584877353,0.8525756100723523,12.590176987757427
70,0.3474900642485346,0.752583818432826,0.1691424501940616,0.6945394877069624,0.9575818522142011,0.5138371980913389,14.758601567246943
71,0.4566239557772863,0.59824336043646,0.9184052264154497,0.4825533633364614,0.33451395129360395,0.35350217281122914,14.322735929829491
72,0.07339583556264842,0.5151110506644757,0.6063415934105124,0.3350613114176846,0.16547327007167703,0.2055651999044193,10.488438176885989
73,0.925402609883408,0.7699970268346227,0.8716632559648746,-0.03729357376298694,0.1795130492529864,0.9099089767803185,9.892870844166312
74,0.1075013009103625,0.517491340738787,0.10488658350700636,0.6734319883618813,0.993424777825217,0.09238190705580895,14.068763924543305
75,0.7352589147383756,0.738545266023526,0.47410951782469934,0.9514398525416953,0.08178331618007315,0.6333764565310127,12.695822188467956
76,0.10751827679586441,0.4978041045468511,0.39942206772476435,0.5190859727700659,0.9748742178368472,0.2685510111674311,13.44461272566064
77,0.4264676769046901,0.5533146358573219,0.02707635598567127,0.8088632799089931,0.8813736452118747,0.6982019951926813,11.71417478194065
78,0.32370051839656777,0.7634746669777616,0.7525007159323656,0.26794014801155386,0.8042325569441037,0.5631234737238029,15.47903224662099
79,0.24419408256325886,0.4772679293093201,0.9101702806179882,0.17250912608864846,0.511348609066773,0.3947855083047527,12.4212862581541
80,0.3633342877314909,0.939959758301099,0.008824882807112765,0.5630233329281231,0.7174645295658768,0.3740071020591041,13.545143430354173
81,0.8448865981715059,0.6766079890765432,0.8244386205613671,0.14090943233627876,0.5199340390944905,0.8766884126327728,13.842615783095027
82,0.5092622974933305,0.7540718303896928,0.020677574837080034,0.7933708203077837,0.0635986983960014,0.7590311610969642,9.991738257850924
83,0.4752395220885504,0.5469926260381488,0.15145361294432147,0.06332125363834454,0.17274739702164327,0.5388892427889602,6.236274128807773
84,0.3707713501576406,0.5888777504617825,0.29227077054055056,0.2708972185670953,0.13961231692164108,0.26331941158694205,9.676368712857913
85,0.2685737129127812,0.42338380913768964,-0.23362506150825557,0.058295240715909136,0.9992121662272798,0.6359243901492453,9.541015477096046
86,0.42540044835539725,0.868734616525943,0.5582466044090134,0.6294284439906415,0.38807276912742966,0.7664746334032906,12.627608357855605
87,0.022507407873430738,0.3625138685186441,0.33589114133355863,0.5175531661133956,0.7891559317679134,-0.006900176384701848,11.900568777982029
88,0.4565658012378719,0.526437099183491,0.87338682230641,0.47822608808918915,0.9042114540967683,0.566483118878979,17.059749235559217
89,0.7270978524158733,0.8914145358128291,0.8484698318148318,0.17411518507314952,0.1865919685813522,1.1607788845746303,11.341235441440165
90,0.6016788659484641,0.8890188973843212,0.6689906212319182,0.5728740934792222,0.5339894492752237,0.9978824744818147,14.08433565767599
91,0.3617699386917275,0.3928087102684258,0.9774182506306086,0.6721025501804258,0.16983703293132027,0.3508808022038473,11.360144007711332
92,0.7381301091960041,0.9286867854264147,0.8878767521741752,0.39369054515947255,0.7188231494028359,0.884284130152894,14.57507513510961
93,0.39405400221428544,0.6834486725219239,0.8773465434838272,0.8563654336575557,0.05274932741147548,0.30460691592655265,15.023582579845113
94,0.31014629874670224,0.28572351620019487,0.7022656725597494,-0.03612522714145327,0.5776766424757803,0.45663526509230024,9.705720429313164
95,0.1933195400167157,0.5733693167491758,0.1135152574251824,0.5642042194926722,0.44388659758655125,0.1260490843441998,11.38116407781897
96,0.05035083026525471,0.6180620116895529,0.12835771964065737,0.8837878625392281,0.8979822228240144,0.04923886090562726,16.80439723861032
97,0.018931088713635857,0.7297487955803994,0.1797889917424864,0.2676037238758028,0.18200142680646975,0.15135305805906943,10.940849095379603
98,0.006189102143492067,0.6040429430285393,0.670769941886302,0.519589013218102,0.747676595943286,0.1318371093479519,16.397001804248987
99,-0.27752231475891004,0.9049675231331267,0.7095122919279406,0.13664116286503974,0.5391358420567742,-0.1272193027154679,14.553077888191824
