,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,f1,f2
0,0.4570100376813708,0.6213871871443262,0.8478123675704214,0.5593846657785503,0.6215022626281795,0.2511350592183277,0.03266008254272139,0.5334718320481293,0.5601554920592577,0.8896371893430404,0.504490000094151,0.43324344712889096,0.9923381517387153,0.4586008921723517,0.46917034717234524,0.8997161807891918,0.2628585756755742,0.8565280240097725,0.655072735495085,0.3426209652633946,592.1240412640552,703.5237398397953
1,0.958861701712308,0.8239038928791435,0.06425377670681501,0.3675062427872127,0.25804304896571306,0.8095352278068075,0.8597989421064951,0.6671172395148868,0.47042705580408806,0.27599549028255155,0.04671932625490033,0.41621789403520587,0.27990975715059535,0.42311306811468785,0.4982902140947307,0.5943056367557373,0.23943173371033247,0.08335925161043502,0.16067682148335624,0.5386913524274645,1094.0514582111746,46.938380320751925
2,0.4901226663190846,0.9498777565040522,0.6618838377126647,0.5112252669239523,0.4250922095120885,0.6547644479896995,0.06150253202393223,0.8321252431874208,0.7950477985022351,0.35761085333261233,0.6748754762286057,0.9161035488780279,0.41564783931892124,0.5861860629678728,0.4164635738529535,0.9317909261052607,0.9871174188695211,0.9110893051090243,0.3797114174454263,0.5669184126685088,502.00667957127087,522.2403387138404
3,0.2580752550995547,0.5880229774748443,0.11498767688789113,0.8565820648605132,0.0946197564046409,0.8695361257815905,0.9848810080048594,0.0996387511006105,0.04718826105284856,0.8922067189915961,0.9936363427115151,0.406841489722462,0.297641449497193,0.6191268214793194,0.8600518985318368,0.02043415530021075,0.9323749574281995,0.5440565655611853,0.3096533947358618,0.7387135324858385,225.40430905378352,648.0010430665968
4,0.8668028575211469,0.12887090896612857,0.16394882968798516,0.36561827355800525,0.14762008577404492,0.014720221656305455,0.361191797647409,0.6870300812135129,0.4129324719307602,0.2679750762663096,0.3518415205471896,0.4757785080966943,0.7427562827360189,0.4709794724158863,0.7029098319527888,0.24147480389755444,0.0394791423633504,0.1051661893136661,0.2900960846266311,0.7167339185950764,977.1127592727922,150.14789843558884
5,0.10183582121750959,0.6862695773587899,0.018321375933637644,0.19760362843638424,0.4830704828818348,0.6487495695560339,0.21981357679547575,0.4860241464605039,0.23533925334927738,0.6133863012516272,0.9806383045595712,0.5987333832147635,0.3999615119070432,0.0004226898206833931,0.31310697787132485,0.7013809094117857,0.5822702610308843,0.6277011190109877,0.7086738512072197,0.6585993182800528,63.01126696125319,555.742195306885
6,0.5276492780862588,0.7256587162072511,0.1365343241265939,0.28251497900067357,0.4115324978723845,0.14404480051805585,0.6391941642166207,0.5522248424137731,0.04385554138966178,0.47326803810181844,0.0977166495330669,0.6623241353062276,0.7498213398826925,0.659651192440899,0.2558213370033155,0.3278693589307369,0.036579726873639445,0.46861748455399377,0.5405861033270895,0.2816361957467047,728.4635489104771,652.1193101290639
7,0.1640916184408367,0.9577270268671099,0.17408158811055205,0.009000965672686932,0.8360618670407347,0.25489680028026335,0.9545062216668726,0.7034947504142015,0.7766540970267707,0.45678788998749764,0.5569291654048175,0.6128749229075406,0.7516295883335982,0.3251725739307054,0.8191434787154899,0.3099794411586279,0.019237014306199406,0.9878575214116395,0.3316089112876578,0.47243707976525356,187.341047101964,954.3446092529332
8,0.7776420530651449,0.8176792810034653,0.1619057948005343,0.09109886222414926,0.6010853671047538,0.5728454086475916,0.17300276532954717,0.3052223391089475,0.40298570670181677,0.8944364606805261,0.6045122833728553,0.024494950814524463,0.46942266853944714,0.756982706302366,0.9804752848262612,0.8919516837107031,0.2757569980018324,0.7168136307166056,0.9397759252542586,0.1844335032085843,597.9688686201666,170.98243264140928
9,0.2476522146671893,0.32225445704257755,0.058277983555805664,0.7222033197577605,0.5496378692295663,0.6963776038894132,0.016157228816500335,0.09445600843547959,0.09331979993293377,0.9524685004683862,0.5946390453002725,0.8602353350989724,0.34368110334356605,0.30201495461138095,0.3920008251386335,0.9005762136166209,0.3189384083429157,0.7988652574466966,0.8860617296848474,0.03994363656373728,208.2212502447609,632.559642930702
