,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,f1,f2
0,0.5668230192535791,0.4899727400581816,0.31437791761998035,0.36834112993639845,0.7683961404220973,-0.1276221407789125,1.0919149574008489,0.21747184075659823,0.8204991634026623,0.07667601392946144,0.7632910990769892,0.3021860907967322,0.566236738151351,1.098996096385802,0.03414667203106719,0.5683486185287959,0.8786172795431539,0.13167367204068764,0.4375141874776868,0.6308450672818765,0.8210195703281055,2.3445587258984593
1,0.0202663380962934,0.8623730280666212,0.14462750571579924,0.7612432252905489,0.2635484829052039,0.7056740215144561,0.49696192592468275,0.44475378769267265,0.1253380704532054,0.12474945395410737,0.4860598628271291,0.7292922945917145,0.8470364324949463,0.701826710174621,0.92063765119603,0.32615711318131674,0.3224794448926161,0.8875650146493528,0.19913523730035504,0.15774577975119625,2.4231575405748265,0.5156067716119039
2,0.7818129322991949,0.3893446922584675,0.07342150376824406,0.7806732761245974,0.3639336528948962,0.15454363336669324,0.36374828872595466,0.3560232150062791,0.8738004980973013,0.7111123797072917,0.8121266323383405,0.7273000428540963,0.6507158109847355,-0.008640321889459728,0.3801091795491961,0.47526545356662514,-0.01521484904427595,0.9566924642162368,0.3794650692900219,0.10866101655977821,1.297964679406892,2.420983071938492
3,0.5070814010303859,0.6273041924959772,0.20546971548046344,0.3375026605642414,0.7314676535260862,0.23537117991962958,0.06476339899605192,0.6272618366509999,0.5530465776463531,0.43509136943462823,0.05123241189547911,0.12045001977482032,0.44806383154500895,0.759094738900374,0.46978596541213985,0.06024131860940701,0.07424975547668645,-0.11923166327350261,0.26179039445270225,0.8271816543223067,1.8754688163690567,1.5908715365276485
4,0.8170372076856035,0.49545683460785805,0.21070586291827753,-0.0974123240281186,0.427204833595909,0.4615193258426339,0.19952096541997996,0.1735796302132354,0.20468031867400374,0.5629544312958077,0.08815736098976262,0.5486281584855092,0.7172884147775562,0.6926003691398633,0.6445558143648212,0.035608009509968716,0.020844771015135884,0.12349083793330543,0.0326001699050877,0.15510646557003946,0.2498769053138319,2.8806924382124
5,0.16279875072359873,0.671351046017671,0.3676643932934196,0.7168814862169813,0.850074442136423,0.5180187321435085,0.4363428846291695,0.7763184449483562,0.08196341108739941,0.3187348822506995,0.8090616928050384,0.5385473058664288,0.18952327283934936,0.3167568155641576,0.19239222445567594,0.7237971276849903,0.1305094295745039,0.6350288815467984,0.30564493551449,0.32734660572443264,2.25148294030479,0.48238893936689164
6,0.262492780872297,0.6236028215246094,0.17905373419657056,0.5477547179366508,0.06614920403829541,0.23259184439368213,0.7724804604962073,0.07413544904815075,0.23398174314910591,0.6196890893136221,0.37273528492392816,0.7552479666404954,0.9661945579446465,0.43162143061696867,0.42045868279733073,0.6775898306340202,0.8780569499748423,1.0756666057048316,1.0497975995691002,1.0894963597724507,2.3076779255599016,1.6828773278402616
7,0.6217736634411656,0.982317555045923,0.2636492711354221,0.9623130265885107,0.08749357159043955,0.24931036261085257,0.9072432537269884,0.4977908650433769,0.07178080970075798,0.24075925462494024,0.41746831930324896,0.37128163499353517,0.6384444432584012,0.779191912245823,0.7742447815850936,0.4661706846281964,0.44382620247845467,0.3690427968263348,0.08518088601927715,0.8765820786023115,1.1499379655283741,2.270234440237693
8,0.5547231901433083,0.47031138058792016,0.7609329521807701,0.7230544261411741,0.15036406219141288,0.6602362900168287,0.6305714510295346,0.5614656952701881,0.7327674109213215,0.8607844058448518,0.31086848866186795,0.5462996387074159,0.1298532954434245,0.42228097447588586,1.0676147555107425,1.0667815026659815,0.5273545479671049,0.8965133214766134,0.6362268528584113,0.7472024270721289,0.6041726883201167,2.2443195477136713
9,-0.12534910489830361,0.7066859949510564,0.5583120706450729,0.10585261285295933,0.07377729193960615,0.7312207741939536,0.2973540039809458,0.834978116581669,0.22060516381427417,0.14471226047609576,0.5998472685162032,0.13676664670072836,0.10922287973756939,-0.06812200090148748,0.7404351581827391,0.3060238201361317,0.146722780862886,0.562473145570798,0.44785583833217557,0.1039374190605068,2.6278539647718158,0.13575200568398466
