,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,f1,f2
0,0.15077426586897535,0.2926779716239533,0.05189536251600907,0.38192795965679394,0.09669217806612995,0.5139068017175685,0.886678924202067,0.941322363361014,0.19863058764239855,1.1272416998016037,0.12288088598057587,0.1656233669686284,0.5924884420972252,0.9234086363745346,0.45476645667445026,1.0499721538407196,0.36782589149559564,0.6800341704476652,0.4880601635232877,0.3255932506127132,18.108003275810578,2.6346567531838483
1,0.41342986946935467,0.5018020015657605,0.39185549471766606,0.47126937891260534,0.03594453787653577,0.010422588734598101,0.7892097599602985,0.06606680087511255,0.1846460144956652,0.010043263667188662,0.02242932988119384,0.373190711537554,0.13040034893206998,0.690368008325952,0.21898883495327887,0.2652116037056786,0.02695538149708724,0.2570204290482969,0.6030940241163112,0.7897270370999601,15.85274947700838,6.226962058181819
2,0.12744599510424665,0.4433578509502175,0.882019676790954,0.7064743155358212,0.7133793781401547,0.7164583376182676,0.47922561553317033,0.9769596114361758,0.787671140966085,0.8945930478169284,-0.043204263700110435,0.24069252505388328,-0.008800876101601796,0.4039490625909253,0.4824458819514358,0.10423737826923951,1.021222739205356,0.5458807615099412,0.14544314470567826,0.9603354958384005,18.22415846888578,1.9391927508997664
3,-0.07973892383658465,0.14747347975995817,0.5221299731592463,0.23070155741259626,0.8941077407484357,0.20591025209103292,0.5314946876367761,0.8208252172373074,0.2770147515902597,0.9181232191563979,0.3507673891883461,1.0184984065523899,0.5816268551328259,0.06147833039600861,0.8735388200060528,0.25942452008723726,0.2680687776631128,0.7482193239118147,0.20728464816668069,0.6392445899889994,18.260220759476173,1.6776359960661644
4,0.12745211232156223,0.7949341190401393,0.35260096022992576,0.12475640326823823,0.1405118097803964,0.17897018296993583,0.544851163553608,0.17434202258545833,1.1240615542656054,0.5501085541385548,0.6903844813046904,0.26454902622621734,0.906616098938842,0.3848640551633141,0.47018232542840344,0.04731913838745882,0.6643693359985536,0.3730815792881416,0.20548742097287345,0.954287930118681,17.89651428615476,0.7356380447928654
5,0.1699640694411576,0.5039810669481051,0.8640769359692259,0.6496611991479917,0.3813646202082275,0.1619275470762397,0.29296283374356047,0.5457756718719464,0.042190134997155695,0.7062565218338246,0.854273811236315,0.4113454629216017,0.2591777980621642,0.6034032243098548,0.10370165997322094,0.2543470641726937,0.9197790478818711,0.008706489133548496,0.26003296536590215,-0.024135922484464258,16.11865820571339,7.412053868461726
6,0.2543374155007001,0.20436055945583742,0.5065743129632796,0.23754021915313303,0.4595017889910013,0.3508519006345831,0.22116122038007643,0.7141417534428699,-0.052615379163546874,0.2654219218924419,0.1409283030168129,0.2395626043995474,0.4008733003764523,0.29860328237538186,0.15711885866035374,0.750157222124183,0.3572848805793757,0.34995001213357985,0.3652061286685776,0.6329247409724825,17.52506413690275,4.6536564495115655
7,0.994343516127994,1.0422136547834426,0.5145259316339359,0.7363579253164682,0.9274936888129915,0.2693208299106231,0.09967735819370122,0.038203535775701895,0.1291133177914519,0.34965734835153683,0.4087140300031601,0.8399050145355904,0.5818889856082657,0.2461003314073782,0.5159054198034595,0.03895466490888681,0.44105866438046726,0.44872211784606425,-0.008721062428588305,0.8583788232793882,3.872997516288071,17.497291141933314
8,0.5445890298415739,1.0623107163897865,1.0077274760492185,0.4621812361336227,0.34379563476126784,0.7934265433795153,0.4214534420413494,0.5185834212700859,0.19395219931872779,0.49541180221574377,0.722303634033653,0.2617778369341316,0.7721389213794888,0.3585867237722383,0.7824841174653012,0.4672608180983965,0.753861137543888,0.22340654051877268,0.8087584729179398,1.0521688828593743,10.993220310425961,15.011411306542549
9,0.9137873440609577,0.908357185305419,0.7347583389130963,0.2559437273895121,0.9018162794286753,-0.1718785067396713,0.025581828255415155,0.23467937120747032,0.8343937462849552,0.822173625107985,0.27190916749428323,0.21716964005957895,0.4633945283266722,0.7497075724976675,0.3521002769933708,0.19412419992930924,0.09247968630154967,0.2946757830596713,0.04348295688163015,0.8375349782881931,1.898812447457255,17.96225926684559
